,Date,Open,High,Low,Close,Adj Close,Volume,New_ID
44,2009-09-28,3.637500047683716,3.799999952316284,3.637500047683716,3.7074999809265137,3.401355266571045,46770800,44
45,2009-09-29,3.7300000190734863,3.7750000953674316,3.632499933242798,3.640000104904175,3.339430332183838,47092800,45
46,2009-09-30,3.7149999141693115,3.802500009536743,3.632499933242798,3.757499933242798,3.447227716445923,87595600,46
47,2009-10-01,3.744999885559082,3.744999885559082,3.487499952316284,3.490000009536743,3.2018167972564697,99996000,47
48,2009-10-02,3.4549999237060547,3.5374999046325684,3.434999942779541,3.4625000953674316,3.176586866378784,61247600,48
49,2009-10-05,3.5,3.512500047683716,3.384999990463257,3.444999933242798,3.160532236099243,75427600,49
50,2009-10-06,3.487499952316284,3.5625,3.4625000953674316,3.502500057220459,3.213284492492676,76127200,50
51,2009-10-07,3.4774999618530273,3.515000104904175,3.4375,3.4749999046325684,3.1880552768707275,45960800,51
52,2009-10-08,3.494999885559082,3.505000114440918,3.372499942779541,3.497499942779541,3.2086973190307617,124152400,52
53,2009-10-09,3.4774999618530273,3.547499895095825,3.4725000858306885,3.5425000190734863,3.249980926513672,61854000,53
54,2009-10-12,3.4825000762939453,3.569999933242798,3.4800000190734863,3.502500057220459,3.213284492492676,49900800,54
55,2009-10-13,3.5225000381469727,3.5625,3.4574999809265137,3.490000009536743,3.2018167972564697,60212400,55
56,2009-10-14,3.625,3.625,3.4674999713897705,3.484999895095825,3.1972286701202393,110194800,56
57,2009-10-15,3.4800000190734863,3.512500047683716,3.359999895095825,3.382499933242798,3.103193521499634,109219600,57
58,2009-10-16,3.3399999141693115,3.3499999046325684,3.244999885559082,3.305000066757202,3.0320913791656494,101883200,58
59,2009-10-19,3.3324999809265137,3.452500104904175,3.305000066757202,3.424999952316284,3.142183780670166,69558800,59
60,2009-10-20,3.4825000762939453,3.507499933242798,3.4000000953674316,3.427500009536743,3.144477605819702,66018000,60
61,2009-10-21,3.4149999618530273,3.4674999713897705,3.327500104904175,3.3450000286102295,3.068789005279541,50395600,61
62,2009-10-22,3.327500104904175,3.384999990463257,3.2699999809265137,3.367500066757202,3.0894317626953125,37932800,62
63,2009-10-23,3.4124999046325684,3.4124999046325684,3.2674999237060547,3.2874999046325684,3.0160374641418457,42952800,63
64,2009-10-26,3.3125,3.362499952316284,3.2274999618530273,3.244999885559082,2.9770472049713135,48165200,64
65,2009-10-27,3.2300000190734863,3.2774999141693115,3.1024999618530273,3.134999990463257,2.8761303424835205,59183600,65
66,2009-10-28,3.065000057220459,3.134999990463257,2.990000009536743,3.005000114440918,2.7568652629852295,77363200,66
67,2009-10-29,3.052500009536743,3.1524999141693115,3.0250000953674316,3.137500047683716,2.8784236907958984,63710000,67
68,2009-10-30,3.122499942779541,3.134999990463257,2.9749999046325684,2.990000009536743,2.743103265762329,60414400,68
69,2009-11-02,2.984999895095825,3.0824999809265137,2.932499885559082,3.0174999237060547,2.768331527709961,59313600,69
70,2009-11-03,2.9200000762939453,3.0174999237060547,2.890000104904175,3.002500057220459,2.7545714378356934,87647200,70
71,2009-11-04,3.0250000953674316,3.057499885559082,2.9825000762939453,2.994999885559082,2.747689723968506,91684000,71
72,2009-11-05,3.0299999713897705,3.0975000858306885,3.0199999809265137,3.067500114440918,2.814204216003418,95515600,72
73,2009-11-06,3.259999990463257,3.3575000762939453,3.2200000286102295,3.2899999618530273,3.0183310508728027,164111200,73
74,2009-11-09,3.3350000381469727,3.4124999046325684,3.3324999809265137,3.365000009536743,3.0871376991271973,81812400,74
75,2009-11-10,3.377500057220459,3.377500057220459,3.240000009536743,3.2825000286102295,3.011449098587036,78147200,75
76,2009-11-11,3.3375000953674316,3.4549999237060547,3.3324999809265137,3.375,3.096312999725342,87151200,76
77,2009-11-12,3.4049999713897705,3.4625000953674316,3.3550000190734863,3.365000009536743,3.0871376991271973,50586400,77
78,2009-11-13,3.362499952316284,3.4075000286102295,3.3475000858306885,3.390000104904175,3.110074520111084,38852400,78
79,2009-11-16,3.4200000762939453,3.4774999618530273,3.4024999141693115,3.4375,3.153651714324951,40282000,79
80,2009-11-17,3.440000057220459,3.440000057220459,3.367500066757202,3.432499885559082,3.149064064025879,35012400,80
81,2009-11-18,3.4000000953674316,3.4124999046325684,3.322499990463257,3.380000114440918,3.1008992195129395,45551600,81
82,2009-11-19,3.307499885559082,3.307499885559082,3.184999942779541,3.244999885559082,2.9770472049713135,83384000,82
83,2009-11-20,3.1700000762939453,3.240000009536743,3.1624999046325684,3.2249999046325684,2.9586987495422363,42674800,83
84,2009-11-23,3.2725000381469727,3.3324999809265137,3.234999895095825,3.25,2.9816346168518066,39092400,84
85,2009-11-24,3.234999895095825,3.257499933242798,3.177500009536743,3.2300000190734863,2.9632856845855713,41850400,85
86,2009-11-25,3.2674999237060547,3.3125,3.244999885559082,3.2674999237060547,2.9976887702941895,44176000,86
87,2009-11-27,3.1500000953674316,3.234999895095825,3.132499933242798,3.197499990463257,2.933469533920288,27993200,87
88,2009-11-30,3.2100000381469727,3.2674999237060547,3.174999952316284,3.265000104904175,2.9953951835632324,50983600,88
89,2009-12-01,3.2825000286102295,3.367500066757202,3.265000104904175,3.3299999237060547,3.0550284385681152,46193600,89
90,2009-12-02,3.3375000953674316,3.4375,3.317500114440918,3.430000066757202,3.146771192550659,60229200,90
91,2009-12-03,3.4700000286102295,3.5325000286102295,3.452500104904175,3.4574999809265137,3.17199969291687,66003600,91
92,2009-12-04,3.5225000381469727,3.5799999237060547,3.4674999713897705,3.565000057220459,3.2706234455108643,82456400,92
93,2009-12-07,3.9625000953674316,4.112500190734863,3.7750000953674316,4.022500038146973,3.690345287322998,273218400,93
94,2009-12-08,3.9574999809265137,3.9749999046325684,3.805000066757202,3.827500104904175,3.511448621749878,107551200,94
95,2009-12-09,3.867500066757202,3.952500104904175,3.8299999237060547,3.922499895095825,3.598602771759033,67158800,95
96,2009-12-10,3.950000047683716,3.9749999046325684,3.8399999141693115,3.8524999618530273,3.5343830585479736,41701200,96
97,2009-12-11,3.884999990463257,3.890000104904175,3.7925000190734863,3.802500009536743,3.4885122776031494,41674400,97
98,2009-12-14,3.8575000762939453,3.930000066757202,3.815000057220459,3.9175000190734863,3.5940165519714355,40548800,98
99,2009-12-15,3.890000104904175,3.9774999618530273,3.880000114440918,3.9124999046325684,3.589428424835205,44615200,99
100,2009-12-16,4.052499771118164,4.272500038146973,4.03000020980835,4.227499961853027,3.878417730331421,168340000,100
101,2009-12-17,4.239999771118164,4.369999885559082,4.144999980926514,4.207499980926514,3.86007022857666,101613200,101
102,2009-12-18,4.242499828338623,4.257500171661377,4.15500020980835,4.204999923706055,3.8577768802642822,81282800,102
103,2009-12-21,4.230000019073486,4.372499942779541,4.224999904632568,4.355000019073486,3.995388984680176,42779200,103
104,2009-12-22,4.355000019073486,4.514999866485596,4.349999904632568,4.46999979019165,4.100893497467041,79304400,104
105,2009-12-23,4.512499809265137,4.545000076293945,4.454999923706055,4.53249979019165,4.158232688903809,44219600,105
106,2009-12-24,4.545000076293945,4.552499771118164,4.505000114440918,4.522500038146973,4.1490583419799805,13681200,106
107,2009-12-28,4.514999866485596,4.554999828338623,4.40500020980835,4.449999809265137,4.082545280456543,46576000,107
108,2009-12-29,4.434999942779541,4.517499923706055,4.425000190734863,4.505000114440918,4.133004665374756,47584800,108
109,2009-12-30,4.547500133514404,4.695000171661377,4.514999866485596,4.667500019073486,4.282085418701172,70400800,109
110,2009-12-31,4.677499771118164,4.737500190734863,4.664999961853027,4.670000076293945,4.2843780517578125,70034000,110
111,2010-01-04,4.627500057220459,4.65500020980835,4.527500152587891,4.622499942779541,4.240800857543945,80020400,111
112,2010-01-05,4.605000019073486,4.739999771118164,4.605000019073486,4.690000057220459,4.302727699279785,72864800,112
113,2010-01-06,4.6875,4.730000019073486,4.642499923706055,4.71999979019165,4.330250263214111,64916800,113
114,2010-01-07,4.695000171661377,4.715000152587891,4.59250020980835,4.627500057220459,4.245388984680176,54779200,114
115,2010-01-08,4.590000152587891,4.670000076293945,4.5625,4.637499809265137,4.254561901092529,47816800,115
116,2010-01-11,4.662499904632568,4.682499885559082,4.507500171661377,4.572500228881836,4.1949310302734375,55661200,116
117,2010-01-12,4.505000114440918,4.522500038146973,4.322500228881836,4.417500019073486,4.052731513977051,62743200,117
118,2010-01-13,4.447500228881836,4.492499828338623,4.275000095367432,4.477499961853027,4.107774257659912,50886800,118
119,2010-01-14,4.422500133514404,4.454999923706055,4.332499980926514,4.40749979019165,4.043554306030273,60852400,119
120,2010-01-15,4.375,4.412499904632568,4.21999979019165,4.277500152587891,3.9242911338806152,81819200,120
121,2010-01-19,4.244999885559082,4.385000228881836,4.232500076293945,4.357500076293945,3.9976842403411865,54532800,121
122,2010-01-20,4.302499771118164,4.357500076293945,4.244999885559082,4.340000152587891,3.981628894805908,71972800,122
123,2010-01-21,4.337500095367432,4.414999961853027,4.222499847412109,4.262499809265137,3.910527467727661,60863200,123
124,2010-01-22,4.212500095367432,4.289999961853027,4.090000152587891,4.114999771118164,3.775207757949829,106791600,124
125,2010-01-25,4.182499885559082,4.264999866485596,4.152500152587891,4.184999942779541,3.8394274711608887,64367600,125
126,2010-01-26,4.164999961853027,4.192500114440918,4.050000190734863,4.052499771118164,3.717867851257324,71463600,126
127,2010-01-27,4.050000190734863,4.177499771118164,4.005000114440918,4.162499904632568,3.818784475326538,81250400,127
128,2010-01-28,4.195000171661377,4.210000038146973,3.9649999141693115,4.022500038146973,3.690345287322998,68776400,128
129,2010-01-29,4.067500114440918,4.112500190734863,3.7874999046325684,3.8475000858306885,3.5297958850860596,77470000,129
130,2010-02-01,3.862499952316284,4.150000095367432,3.8299999237060547,4.142499923706055,3.8004374504089355,94983200,130
131,2010-02-02,4.127500057220459,4.237500190734863,4.114999771118164,4.184999942779541,3.8394274711608887,84981200,131
132,2010-02-03,4.147500038146973,4.237500190734863,4.127500057220459,4.21999979019165,3.871535301208496,56229600,132
133,2010-02-04,4.182499885559082,4.182499885559082,3.930000066757202,3.9749999046325684,3.64676833152771,78348000,133
134,2010-02-05,3.9700000286102295,4.065000057220459,3.9000000953674316,4.054999828338623,3.7201614379882812,60485600,134
135,2010-02-08,4.042500019073486,4.144999980926514,3.9674999713897705,4.047500133514404,3.713280439376831,44516000,135
136,2010-02-09,4.112500190734863,4.132500171661377,3.9749999046325684,4.014999866485596,3.683465003967285,93014400,136
137,2010-02-10,4.039999961853027,4.130000114440918,4.012499809265137,4.09250020980835,3.754566192626953,53582800,137
138,2010-02-11,4.15749979019165,4.324999809265137,4.127500057220459,4.28000020980835,3.9265830516815186,69598000,138
139,2010-02-12,4.25,4.425000190734863,4.202499866485596,4.337500095367432,3.9793343544006348,78021200,139
140,2010-02-16,4.394999980926514,4.434999942779541,4.34250020980835,4.417500019073486,4.052731513977051,45702400,140
141,2010-02-17,4.472499847412109,4.474999904632568,4.332499980926514,4.460000038146973,4.091720104217529,87656000,141
142,2010-02-18,4.215000152587891,4.237500190734863,4.052499771118164,4.167500019073486,3.8233730792999268,151550800,142
143,2010-02-19,4.150000095367432,4.195000171661377,4.125,4.144999980926514,3.8027307987213135,51054800,143
144,2010-02-22,4.162499904632568,4.224999904632568,4.125,4.152500152587891,3.8096108436584473,45808400,144
145,2010-02-23,4.164999961853027,4.182499885559082,4.010000228881836,4.052499771118164,3.717867851257324,48976400,145
146,2010-02-24,4.087500095367432,4.177499771118164,4.074999809265137,4.137499809265137,3.795849084854126,44586800,146
147,2010-02-25,4.042500019073486,4.110000133514404,3.940000057220459,4.099999904632568,3.7614457607269287,57697200,147
148,2010-02-26,4.079999923706055,4.110000133514404,4.025000095367432,4.050000190734863,3.7155747413635254,39339600,148
149,2010-03-01,4.052499771118164,4.232500076293945,4.019999980926514,4.212500095367432,3.864657402038574,55586800,149
150,2010-03-02,4.25,4.302499771118164,4.179999828338623,4.210000038146973,3.8623619079589844,53864800,150
151,2010-03-03,4.235000133514404,4.257500171661377,4.122499942779541,4.15749979019165,3.8141984939575195,39930000,151
152,2010-03-04,4.175000190734863,4.207499980926514,4.112500190734863,4.164999961853027,3.8210790157318115,55739600,152
153,2010-03-05,4.135000228881836,4.322500228881836,4.135000228881836,4.292500019073486,3.938051223754883,63283200,153
154,2010-03-08,4.295000076293945,4.307499885559082,4.212500095367432,4.230000019073486,3.8807129859924316,43931200,154
155,2010-03-09,4.272500038146973,4.429999828338623,4.269999980926514,4.387499809265137,4.025206089019775,83083200,155
156,2010-03-10,4.375,4.445000171661377,4.372499942779541,4.397500038146973,4.034381866455078,41852000,156
157,2010-03-11,4.362500190734863,4.377500057220459,4.28000020980835,4.297500133514404,3.9426374435424805,54066000,157
158,2010-03-12,4.34499979019165,4.357500076293945,4.289999961853027,4.3125,3.956399440765381,52035200,158
159,2010-03-15,4.307499885559082,4.349999904632568,4.25,4.289999961853027,3.9357569217681885,35890400,159
160,2010-03-16,4.287499904632568,4.465000152587891,4.284999847412109,4.440000057220459,4.073370933532715,66498800,160
161,2010-03-17,4.465000152587891,4.585000038146973,4.465000152587891,4.525000095367432,4.151350975036621,65116800,161
162,2010-03-18,4.53249979019165,4.53249979019165,4.324999809265137,4.364999771118164,4.004563331604004,74096400,162
163,2010-03-19,4.429999828338623,4.442500114440918,4.257500171661377,4.3125,3.956399440765381,58461200,163
164,2010-03-22,4.257500171661377,4.400000095367432,4.257500171661377,4.382500171661377,4.0206193923950195,43533600,164
165,2010-03-23,4.414999961853027,4.494999885559082,4.385000228881836,4.472499847412109,4.10318660736084,49361200,165
166,2010-03-24,4.434999942779541,4.447500228881836,4.315000057220459,4.322500228881836,3.9655723571777344,43625200,166
167,2010-03-25,4.385000228881836,4.412499904632568,4.324999809265137,4.335000038146973,3.977041244506836,49518400,167
168,2010-03-26,4.372499942779541,4.417500019073486,4.300000190734863,4.335000038146973,3.977041244506836,34467600,168
169,2010-03-29,4.362500190734863,4.400000095367432,4.302499771118164,4.389999866485596,4.027498245239258,39445600,169
170,2010-03-30,4.440000057220459,4.462500095367432,4.332499980926514,4.40749979019165,4.043554306030273,32410400,170
171,2010-03-31,4.389999866485596,4.409999847412109,4.327499866485596,4.349999904632568,3.990802764892578,38984000,171
172,2010-04-01,4.369999885559082,4.420000076293945,4.260000228881836,4.304999828338623,3.9495201110839844,33966400,172
173,2010-04-05,4.332499980926514,4.377500057220459,4.327499866485596,4.369999885559082,4.009150505065918,41363600,173
174,2010-04-06,4.315000057220459,4.324999809265137,4.1875,4.262499809265137,3.910527467727661,80926000,174
175,2010-04-07,4.235000133514404,4.362500190734863,4.199999809265137,4.289999961853027,3.9357569217681885,81746800,175
176,2010-04-08,4.262499809265137,4.295000076293945,4.197500228881836,4.21999979019165,3.871535301208496,103760000,176
177,2010-04-09,4.210000038146973,4.262499809265137,4.1875,4.247499942779541,3.8967671394348145,81757200,177
178,2010-04-12,4.252500057220459,4.34250020980835,4.244999885559082,4.324999809265137,3.967867374420166,54646000,178
179,2010-04-13,4.34250020980835,4.429999828338623,4.324999809265137,4.414999961853027,4.050434112548828,64869600,179
180,2010-04-14,4.510000228881836,4.53249979019165,4.400000095367432,4.46999979019165,4.100893497467041,90072000,180
181,2010-04-15,4.485000133514404,4.53000020980835,4.440000057220459,4.502500057220459,4.130711078643799,95759600,181
182,2010-04-16,4.320000171661377,4.337500095367432,4.170000076293945,4.264999866485596,3.9128212928771973,191773600,182
183,2010-04-19,4.232500076293945,4.257500171661377,4.102499961853027,4.244999885559082,3.8944716453552246,109449200,183
184,2010-04-20,4.275000095367432,4.320000171661377,4.204999923706055,4.260000228881836,3.908233642578125,67818800,184
185,2010-04-21,4.28249979019165,4.287499904632568,4.099999904632568,4.150000095367432,3.807316541671753,89590800,185
186,2010-04-22,4.082499980926514,4.179999828338623,4.025000095367432,4.167500019073486,3.8233730792999268,65693200,186
187,2010-04-23,4.15500020980835,4.164999961853027,4.037499904632568,4.110000133514404,3.7706212997436523,75291600,187
188,2010-04-26,4.114999771118164,4.199999809265137,4.107500076293945,4.150000095367432,3.807316541671753,49109200,188
189,2010-04-27,4.119999885559082,4.162499904632568,4.019999980926514,4.03249979019165,3.699519634246826,60670400,189
190,2010-04-28,4.03000020980835,4.097499847412109,3.9574999809265137,4.039999961853027,3.706400156021118,67216400,190
191,2010-04-29,4.052499771118164,4.167500019073486,3.992500066757202,4.162499904632568,3.818784475326538,98712800,191
192,2010-04-30,4.112500190734863,4.119999885559082,3.924999952316284,3.927500009536743,3.6031899452209473,106804800,192
193,2010-05-03,3.947499990463257,3.9700000286102295,3.825000047683716,3.884999990463257,3.564199209213257,107897200,193
194,2010-05-04,3.825000047683716,3.8324999809265137,3.632499933242798,3.6875,3.383007287979126,131137600,194
195,2010-05-05,3.612499952316284,3.7174999713897705,3.5799999237060547,3.625,3.325669527053833,133084000,195
196,2010-05-06,3.5999999046325684,3.674999952316284,3.259999990463257,3.549999952316284,3.2568624019622803,100288800,196
197,2010-05-07,3.5824999809265137,3.5824999809265137,3.365000009536743,3.490000009536743,3.2018167972564697,115371200,197
198,2010-05-10,3.700000047683716,3.744999885559082,3.5999999046325684,3.640000104904175,3.339430332183838,97915600,198
199,2010-05-11,3.6050000190734863,3.672499895095825,3.572499990463257,3.5999999046325684,3.3027334213256836,82912400,199
200,2010-05-12,3.625,3.690000057220459,3.6024999618530273,3.6700000762939453,3.366952896118164,90123600,200
201,2010-05-13,3.6549999713897705,3.822499990463257,3.627500057220459,3.6624999046325684,3.360071897506714,125200000,201
202,2010-05-14,3.4149999618530273,3.424999952316284,3.1500000953674316,3.240000009536743,2.9724605083465576,249306800,202
203,2010-05-17,3.244999885559082,3.2874999046325684,3.1449999809265137,3.247499942779541,2.9793405532836914,85606000,203
204,2010-05-18,3.2750000953674316,3.2950000762939453,3.122499942779541,3.140000104904175,2.8807170391082764,67411200,204
205,2010-05-19,3.125,3.194999933242798,3.1024999618530273,3.190000057220459,2.9265878200531006,82652000,205
206,2010-05-20,3.0975000858306885,3.190000057220459,3.002500057220459,3.115000009536743,2.8577816486358643,112913600,206
207,2010-05-21,3.0250000953674316,3.2699999809265137,3.0250000953674316,3.182499885559082,2.919708490371704,106960000,207
208,2010-05-24,3.172499895095825,3.2100000381469727,3.0799999237060547,3.0899999141693115,2.8348464965820312,66456400,208
209,2010-05-25,2.992500066757202,3.1875,2.9625000953674316,3.172499895095825,2.9105331897735596,96665200,209
210,2010-05-26,3.299999952316284,3.362499952316284,3.177500009536743,3.1875,2.924295425415039,99502800,210
211,2010-05-27,3.2674999237060547,3.375,3.259999990463257,3.375,3.096312999725342,71356000,211
212,2010-05-28,3.369999885559082,3.369999885559082,3.234999895095825,3.2850000858306885,3.013744592666626,54511600,212
213,2010-06-01,3.240000009536743,3.2774999141693115,3.1424999237060547,3.1449999809265137,2.8853042125701904,52749200,213
214,2010-06-02,3.1500000953674316,3.184999942779541,3.130000114440918,3.180000066757202,2.917414426803589,64908800,214
215,2010-06-03,3.115000009536743,3.182499885559082,3.1050000190734863,3.174999952316284,2.912827491760254,58636000,215
216,2010-06-04,3.0824999809265137,3.137500047683716,3.007499933242798,3.0250000953674316,2.7752134799957275,67145600,216
217,2010-06-07,3.0374999046325684,3.057499885559082,2.862499952316284,2.875,2.6375985145568848,57724800,217
218,2010-06-08,2.862499952316284,2.862499952316284,2.7225000858306885,2.7950000762939453,2.5642056465148926,96763600,218
219,2010-06-09,2.809999942779541,2.884999990463257,2.7174999713897705,2.7274999618530273,2.5022788047790527,69715200,219
220,2010-06-10,2.7825000286102295,2.8499999046325684,2.7750000953674316,2.8375000953674316,2.603196382522583,61176800,220
221,2010-06-11,2.807499885559082,2.9149999618530273,2.799999952316284,2.9024999141693115,2.6628289222717285,44210400,221
222,2010-06-14,2.944999933242798,2.950000047683716,2.8324999809265137,2.8399999141693115,2.6054887771606445,37508000,222
223,2010-06-15,2.872499942779541,2.994999885559082,2.867500066757202,2.9800000190734863,2.733928680419922,52863200,223
224,2010-06-16,2.9600000381469727,2.987499952316284,2.9024999141693115,2.942500114440918,2.6995253562927246,36648000,224
225,2010-06-17,3.0450000762939453,3.0625,2.940000057220459,3.055000066757202,2.8027358055114746,85906800,225
226,2010-06-18,3.072499990463257,3.112499952316284,3.049999952316284,3.075000047683716,2.82108473777771,93283200,226
227,2010-06-21,3.140000104904175,3.1475000381469727,2.9749999046325684,3.002500057220459,2.7545714378356934,57983600,227
228,2010-06-22,3.0399999618530273,3.077500104904175,2.875,2.890000104904175,2.651360273361206,81816400,228
229,2010-06-23,2.9175000190734863,2.952500104904175,2.8350000381469727,2.922499895095825,2.6811771392822266,61406000,229
230,2010-06-24,2.9049999713897705,2.9200000762939453,2.7674999237060547,2.7774999141693115,2.5481507778167725,72502800,230
231,2010-06-25,2.797499895095825,2.799999952316284,2.7249999046325684,2.7699999809265137,2.541269540786743,50722000,231
232,2010-06-28,2.7899999618530273,2.815000057220459,2.7249999046325684,2.7750000953674316,2.5458569526672363,37200800,232
233,2010-06-29,2.7149999141693115,2.7174999713897705,2.6024999618530273,2.619999885559082,2.403656244277954,66080800,233
234,2010-06-30,2.625,2.6524999141693115,2.552500009536743,2.552500009536743,2.3417296409606934,62307200,234
235,2010-07-01,2.559999942779541,2.612499952316284,2.4825000762939453,2.5950000286102295,2.3807199001312256,73700800,235
236,2010-07-02,2.6050000190734863,2.609999895095825,2.4749999046325684,2.5625,2.3509042263031006,73709600,236
237,2010-07-06,2.552500009536743,2.634999990463257,2.512500047683716,2.5350000858306885,2.3256747722625732,71202000,237
238,2010-07-07,2.5450000762939453,2.672499895095825,2.5399999618530273,2.6575000286102295,2.4380595684051514,60841200,238
239,2010-07-08,2.674999952316284,2.677500009536743,2.5450000762939453,2.577500104904175,2.364665985107422,78327200,239
240,2010-07-09,2.5899999141693115,2.6050000190734863,2.555000066757202,2.5875000953674316,2.373840093612671,57151600,240
241,2010-07-12,2.5875000953674316,2.6675000190734863,2.5850000381469727,2.634999990463257,2.417417049407959,56539600,241
242,2010-07-13,2.677500009536743,2.747499942779541,2.6624999046325684,2.7300000190734863,2.504572868347168,72331600,242
243,2010-07-14,2.8499999046325684,2.869999885559082,2.7174999713897705,2.757499933242798,2.529801845550537,135566400,243
244,2010-07-15,2.759999990463257,2.762500047683716,2.6475000381469727,2.680000066757202,2.4587016105651855,95308800,244
245,2010-07-16,2.680000066757202,2.6875,2.502500057220459,2.512500047683716,2.3050332069396973,128860400,245
246,2010-07-19,2.547499895095825,2.625,2.5299999713897705,2.615000009536743,2.3990683555603027,79844000,246
247,2010-07-20,2.547499895095825,2.694999933242798,2.5250000953674316,2.680000066757202,2.4587016105651855,116098800,247
248,2010-07-21,2.7049999237060547,2.7074999809265137,2.567500114440918,2.5924999713897705,2.378427267074585,62494000,248
